Y,Mes,Dia,Anyo,Hora,Minuto,AgroTemp,AgroHum
16.3,11,15,2021,12,30,8.4,75.1
18.5,11,15,2021,12,20,8.4,75.1
18.3,11,15,2021,12,10,8.4,75.1
20.0,11,15,2021,12,0,8.4,75.1
16.4,11,15,2021,11,50,8.4,75.1
17.3,11,15,2021,11,40,8.4,75.1
16.7,11,15,2021,11,30,8.4,75.1
17.8,11,15,2021,11,20,8.4,75.1
18.1,11,15,2021,11,10,8.4,75.1
14.1,11,15,2021,11,0,8.4,75.1
17.0,11,15,2021,10,50,8.4,75.1
16.7,11,15,2021,10,40,8.4,75.1
17.1,11,15,2021,10,30,8.4,75.1
15.3,11,15,2021,10,20,8.4,75.1
15.0,11,15,2021,10,10,8.4,75.1
15.1,11,15,2021,10,0,8.4,75.1
15.2,11,15,2021,9,50,8.4,75.1
14.2,11,15,2021,9,40,8.4,75.1
11.4,11,15,2021,9,30,8.4,75.1
13.7,11,15,2021,9,20,8.4,75.1
14.2,11,15,2021,9,10,8.4,75.1
13.4,11,15,2021,8,59,8.4,75.1
13.2,11,15,2021,8,49,8.4,75.1
12.6,11,15,2021,8,39,8.4,75.1
12.4,11,15,2021,8,29,8.4,75.1
13.6,11,15,2021,8,19,8.4,75.1
13.4,11,15,2021,8,9,8.4,75.1
13.8,11,15,2021,8,0,8.4,75.1
13.9,11,15,2021,7,50,8.4,75.1
13.8,11,15,2021,7,40,8.4,75.1
8.0,11,15,2021,7,30,8.4,75.1
9.9,11,15,2021,7,20,8.4,75.1
11.8,11,15,2021,7,10,8.4,75.1
10.0,11,15,2021,7,0,8.4,75.1
9.7,11,15,2021,6,50,8.4,75.1
7.0,11,15,2021,6,40,8.4,75.1
7.1,11,15,2021,6,30,8.4,75.1
8.0,11,15,2021,6,20,8.4,75.1
5.6,11,15,2021,6,10,8.4,75.1
4.9,11,15,2021,6,0,8.4,75.1
4.3,11,15,2021,5,50,8.4,75.1
5.2,11,15,2021,5,40,8.4,75.1
4.9,11,15,2021,5,30,8.4,75.1
5.8,11,15,2021,5,20,8.4,75.1
6.3,11,15,2021,5,10,8.4,75.1
6.9,11,15,2021,5,0,8.4,75.1
6.8,11,15,2021,4,50,8.4,75.1
7.3,11,15,2021,4,40,8.4,75.1
7.2,11,15,2021,4,30,8.4,75.1
7.4,11,15,2021,4,20,8.4,75.1
7.5,11,15,2021,4,10,8.4,75.1
7.6,11,15,2021,4,0,8.4,75.1
7.8,11,15,2021,3,50,8.4,75.1
7.7,11,15,2021,3,40,8.4,75.1
7.7,11,15,2021,3,30,8.4,75.1
7.7,11,15,2021,3,20,8.4,75.1
7.9,11,15,2021,3,10,8.4,75.1
8.1,11,15,2021,3,0,8.4,75.1
8.2,11,15,2021,2,50,8.4,75.1
8.1,11,15,2021,2,40,8.4,75.1
8.1,11,15,2021,2,30,8.4,75.1
8.0,11,15,2021,2,20,8.4,75.1
7.9,11,15,2021,2,10,8.4,75.1
8.0,11,15,2021,2,0,8.4,75.1
8.1,11,15,2021,1,50,8.4,75.1
8.1,11,15,2021,1,40,8.4,75.1
8.3,11,15,2021,1,30,8.4,75.1
9.2,11,15,2021,1,20,8.4,75.1
9.6,11,15,2021,1,10,8.4,75.1
9.8,11,15,2021,1,0,8.4,75.1
9.7,11,15,2021,0,50,8.4,75.1
9.8,11,15,2021,0,40,8.4,75.1
9.8,11,15,2021,0,30,8.4,75.1
9.6,11,15,2021,0,20,8.4,75.1
9.3,11,15,2021,0,10,8.4,75.1
9.2,11,15,2021,0,0,8.4,75.1
9.2,11,14,2021,23,50,8.4,91.7
9.3,11,14,2021,23,40,8.4,91.7
9.6,11,14,2021,23,30,8.4,91.7
9.7,11,14,2021,23,20,8.4,91.7
9.7,11,14,2021,23,10,8.4,91.7
9.7,11,14,2021,23,0,8.4,91.7
9.8,11,14,2021,22,50,8.4,91.7
10.1,11,14,2021,22,40,8.4,91.7
10.1,11,14,2021,22,30,8.4,91.7
10.2,11,14,2021,22,20,8.4,91.7
10.1,11,14,2021,22,10,8.4,91.7
10.2,11,14,2021,22,0,8.4,91.7
9.1,11,14,2021,21,50,8.4,91.7
8.8,11,14,2021,21,40,8.4,91.7
9.0,11,14,2021,21,30,8.4,91.7
9.0,11,14,2021,21,20,8.4,91.7
9.1,11,14,2021,21,10,8.4,91.7
8.9,11,14,2021,21,0,8.4,91.7
9.0,11,14,2021,20,50,8.4,91.7
9.0,11,14,2021,20,40,8.4,91.7
9.3,11,14,2021,20,30,8.4,91.7
9.0,11,14,2021,20,20,8.4,91.7
9.2,11,14,2021,20,10,8.4,91.7
9.5,11,14,2021,20,0,8.4,91.7
8.8,11,14,2021,19,50,8.4,91.7
9.0,11,14,2021,19,40,8.4,91.7
9.3,11,14,2021,19,30,8.4,91.7
9.5,11,14,2021,19,20,8.4,91.7
9.7,11,14,2021,19,10,8.4,91.7
9.4,11,14,2021,19,0,8.4,91.7
10.9,11,14,2021,18,50,8.4,91.7
10.0,11,14,2021,18,40,8.4,91.7
10.2,11,14,2021,18,30,8.4,91.7
11.4,11,14,2021,18,20,8.4,91.7
11.1,11,14,2021,18,10,8.4,91.7
10.8,11,14,2021,18,0,8.4,91.7
10.6,11,14,2021,17,50,8.4,91.7
11.7,11,14,2021,17,40,8.4,91.7
11.1,11,14,2021,17,30,8.4,91.7
10.8,11,14,2021,17,20,8.4,91.7
10.6,11,14,2021,17,10,8.4,91.7
10.6,11,14,2021,17,0,8.4,91.7
10.3,11,14,2021,16,50,8.4,91.7
9.9,11,14,2021,16,40,8.4,91.7
11.2,11,14,2021,16,30,8.4,91.7
11.7,11,14,2021,16,20,8.4,91.7
11.5,11,14,2021,16,10,8.4,91.7
11.3,11,14,2021,16,0,8.4,91.7
11.7,11,14,2021,15,50,8.4,91.7
11.4,11,14,2021,15,40,8.4,91.7
12.1,11,14,2021,15,30,8.4,91.7
11.0,11,14,2021,15,20,8.4,91.7
11.0,11,14,2021,15,10,8.4,91.7
10.5,11,14,2021,15,0,8.4,91.7
10.7,11,14,2021,14,50,8.4,91.7
11.2,11,14,2021,14,40,8.4,91.7
11.3,11,14,2021,14,30,8.4,91.7
11.3,11,14,2021,14,20,8.4,91.7
11.7,11,14,2021,14,10,8.4,91.7
12.1,11,14,2021,14,0,8.4,91.7
11.8,11,14,2021,13,50,8.4,91.7
11.8,11,14,2021,13,40,8.4,91.7
11.9,11,14,2021,13,30,8.4,91.7
11.9,11,14,2021,13,20,8.4,91.7
11.9,11,14,2021,13,10,8.4,91.7
12.7,11,14,2021,13,0,8.4,91.7
14.0,11,14,2021,12,50,8.4,91.7
13.8,11,14,2021,12,40,8.4,91.7
13.5,11,14,2021,12,30,8.4,91.7
13.6,11,14,2021,12,20,8.4,91.7
14.1,11,14,2021,12,10,8.4,91.7
12.6,11,14,2021,12,0,8.4,91.7
11.9,11,14,2021,11,50,8.4,91.7
11.7,11,14,2021,11,40,8.4,91.7
11.3,11,14,2021,11,30,8.4,91.7
10.8,11,14,2021,11,20,8.4,91.7
10.0,11,14,2021,11,10,8.4,91.7
10.4,11,14,2021,11,0,8.4,91.7
10.2,11,14,2021,10,50,8.4,91.7
9.5,11,14,2021,10,40,8.4,91.7
9.4,11,14,2021,10,30,8.4,91.7
9.2,11,14,2021,10,20,8.4,91.7
9.5,11,14,2021,10,10,8.4,91.7
9.3,11,14,2021,10,0,8.4,91.7
9.2,11,14,2021,9,50,8.4,91.7
9.2,11,14,2021,9,40,8.4,91.7
9.0,11,14,2021,9,30,8.4,91.7
8.9,11,14,2021,9,20,8.4,91.7
8.9,11,14,2021,9,10,8.4,91.7
8.7,11,14,2021,9,0,8.4,91.7
9.0,11,14,2021,8,50,8.4,91.7
9.4,11,14,2021,8,40,8.4,91.7
9.7,11,14,2021,8,30,8.4,91.7
9.7,11,14,2021,8,20,8.4,91.7
8.8,11,14,2021,8,10,8.4,91.7
8.7,11,14,2021,8,0,8.4,91.7
8.8,11,14,2021,7,50,8.4,91.7
8.7,11,14,2021,7,40,8.4,91.7
8.6,11,14,2021,7,30,8.4,91.7
8.6,11,14,2021,7,20,8.4,91.7
8.3,11,14,2021,7,10,8.4,91.7
8.3,11,14,2021,7,0,8.4,91.7
8.4,11,14,2021,6,50,8.4,91.7
8.2,11,14,2021,6,40,8.4,91.7
8.1,11,14,2021,6,30,8.4,91.7
8.4,11,14,2021,6,20,8.4,91.7
8.4,11,14,2021,6,10,8.4,91.7
8.4,11,14,2021,6,0,8.4,91.7
8.4,11,14,2021,5,50,8.4,91.7
8.5,11,14,2021,5,40,8.4,91.7
8.5,11,14,2021,5,30,8.4,91.7
8.2,11,14,2021,5,20,8.4,91.7
8.3,11,14,2021,5,10,8.4,91.7
8.4,11,14,2021,5,0,8.4,91.7
8.3,11,14,2021,4,50,8.4,91.7
8.3,11,14,2021,4,40,8.4,91.7
8.2,11,14,2021,4,30,8.4,91.7
8.2,11,14,2021,4,20,8.4,91.7
8.0,11,14,2021,4,10,8.4,91.7
7.0,11,14,2021,4,0,8.4,91.7
6.9,11,14,2021,3,50,8.4,91.7
6.8,11,14,2021,3,40,8.4,91.7
6.7,11,14,2021,3,30,8.4,91.7
6.9,11,14,2021,3,20,8.4,91.7
6.2,11,14,2021,3,10,8.4,91.7
6.0,11,14,2021,3,0,8.4,91.7
6.2,11,14,2021,2,50,8.4,91.7
6.2,11,14,2021,2,40,8.4,91.7
6.3,11,14,2021,2,30,8.4,91.7
7.0,11,14,2021,2,20,8.4,91.7
6.8,11,14,2021,2,10,8.4,91.7
6.1,11,14,2021,2,0,8.4,91.7
6.2,11,14,2021,1,50,8.4,91.7
5.8,11,14,2021,1,40,8.4,91.7
5.9,11,14,2021,1,30,8.4,91.7
6.0,11,14,2021,1,20,8.4,91.7
6.6,11,14,2021,1,10,8.4,91.7
5.9,11,14,2021,1,0,8.4,91.7
6.8,11,14,2021,0,50,8.4,91.7
6.0,11,14,2021,0,40,8.4,91.7
5.8,11,14,2021,0,30,8.4,91.7
6.1,11,14,2021,0,20,8.4,91.7
5.5,11,14,2021,0,10,8.4,91.7
6.2,11,14,2021,0,0,8.4,91.7
6.7,11,13,2021,23,50,8.4,98.4
7.1,11,13,2021,23,40,8.4,98.4
7.5,11,13,2021,23,30,8.4,98.4
7.4,11,13,2021,23,20,8.4,98.4
7.5,11,13,2021,23,10,8.4,98.4
7.8,11,13,2021,23,0,8.4,98.4
7.7,11,13,2021,22,50,8.4,98.4
7.8,11,13,2021,22,40,8.4,98.4
8.0,11,13,2021,22,30,8.4,98.4
8.0,11,13,2021,22,20,8.4,98.4
7.9,11,13,2021,22,10,8.4,98.4
7.6,11,13,2021,22,0,8.4,98.4
7.1,11,13,2021,21,50,8.4,98.4
6.5,11,13,2021,21,40,8.4,98.4
7.2,11,13,2021,21,30,8.4,98.4
6.5,11,13,2021,21,20,8.4,98.4
6.1,11,13,2021,21,10,8.4,98.4
6.2,11,13,2021,21,0,8.4,98.4
6.7,11,13,2021,20,50,8.4,98.4
6.8,11,13,2021,20,40,8.4,98.4
6.4,11,13,2021,20,30,8.4,98.4
6.3,11,13,2021,20,20,8.4,98.4
9.0,11,13,2021,20,10,8.4,98.4
9.2,11,13,2021,20,0,8.4,98.4
9.6,11,13,2021,19,50,8.4,98.4
9.8,11,13,2021,19,40,8.4,98.4
10.4,11,13,2021,19,30,8.4,98.4
8.8,11,13,2021,19,20,8.4,98.4
12.2,11,13,2021,19,10,8.4,98.4
13.0,11,13,2021,19,0,8.4,98.4
12.6,11,13,2021,18,50,8.4,98.4
12.9,11,13,2021,18,40,8.4,98.4
12.2,11,13,2021,18,30,8.4,98.4
12.2,11,13,2021,18,20,8.4,98.4
12.5,11,13,2021,18,10,8.4,98.4
13.1,11,13,2021,18,0,8.4,98.4
13.3,11,13,2021,17,50,8.4,98.4
14.2,11,13,2021,17,40,8.4,98.4
15.0,11,13,2021,17,30,8.4,98.4
13.1,11,13,2021,17,20,8.4,98.4
12.1,11,13,2021,17,10,8.4,98.4
12.3,11,13,2021,17,0,8.4,98.4
13.2,11,13,2021,16,50,8.4,98.4
13.4,11,13,2021,16,40,8.4,98.4
13.6,11,13,2021,16,30,8.4,98.4
13.4,11,13,2021,16,20,8.4,98.4
14.3,11,13,2021,16,10,8.4,98.4
15.9,11,13,2021,16,0,8.4,98.4
15.2,11,13,2021,15,50,8.4,98.4
15.2,11,13,2021,15,40,8.4,98.4
16.1,11,13,2021,15,30,8.4,98.4
15.3,11,13,2021,15,20,8.4,98.4
18.4,11,13,2021,15,10,8.4,98.4
19.0,11,13,2021,15,0,8.4,98.4
15.9,11,13,2021,14,50,8.4,98.4
17.7,11,13,2021,14,40,8.4,98.4
18.8,11,13,2021,14,30,8.4,98.4
17.5,11,13,2021,14,20,8.4,98.4
14.5,11,13,2021,14,10,8.4,98.4
18.1,11,13,2021,14,0,8.4,98.4
15.6,11,13,2021,13,50,8.4,98.4
13.7,11,13,2021,13,40,8.4,98.4
13.6,11,13,2021,13,30,8.4,98.4
15.1,11,13,2021,13,20,8.4,98.4
15.9,11,13,2021,13,10,8.4,98.4
14.4,11,13,2021,13,0,8.4,98.4
13.6,11,13,2021,12,50,8.4,98.4
13.2,11,13,2021,12,40,8.4,98.4
13.4,11,13,2021,12,30,8.4,98.4
12.6,11,13,2021,12,20,8.4,98.4
12.4,11,13,2021,12,10,8.4,98.4
11.9,11,13,2021,12,0,8.4,98.4
11.3,11,13,2021,11,50,8.4,98.4
10.6,11,13,2021,11,40,8.4,98.4
10.8,11,13,2021,11,30,8.4,98.4
10.5,11,13,2021,11,20,8.4,98.4
10.3,11,13,2021,11,10,8.4,98.4
10.4,11,13,2021,11,0,8.4,98.4
9.9,11,13,2021,10,50,8.4,98.4
10.0,11,13,2021,10,40,8.4,98.4
10.7,11,13,2021,10,30,8.4,98.4
11.1,11,13,2021,10,20,8.4,98.4
11.5,11,13,2021,10,10,8.4,98.4
11.6,11,13,2021,10,0,8.4,98.4
11.1,11,13,2021,9,50,8.4,98.4
11.0,11,13,2021,9,40,8.4,98.4
9.8,11,13,2021,9,30,8.4,98.4
11.1,11,13,2021,9,20,8.4,98.4
11.0,11,13,2021,9,10,8.4,98.4
11.2,11,13,2021,9,0,8.4,98.4
11.5,11,13,2021,8,50,8.4,98.4
11.6,11,13,2021,8,40,8.4,98.4
11.4,11,13,2021,8,30,8.4,98.4
11.4,11,13,2021,8,20,8.4,98.4
11.1,11,13,2021,8,10,8.4,98.4
10.5,11,13,2021,8,0,8.4,98.4
10.1,11,13,2021,7,50,8.4,98.4
10.2,11,13,2021,7,40,8.4,98.4
10.0,11,13,2021,7,30,8.4,98.4
10.1,11,13,2021,7,20,8.4,98.4
9.9,11,13,2021,7,10,8.4,98.4
9.7,11,13,2021,7,0,8.4,98.4
9.7,11,13,2021,6,50,8.4,98.4
9.6,11,13,2021,6,40,8.4,98.4
9.3,11,13,2021,6,30,8.4,98.4
9.1,11,13,2021,6,20,8.4,98.4
9.2,11,13,2021,6,10,8.4,98.4
9.2,11,13,2021,6,0,8.4,98.4
9.1,11,13,2021,5,50,8.4,98.4
9.1,11,13,2021,5,40,8.4,98.4
9.0,11,13,2021,5,30,8.4,98.4
9.0,11,13,2021,5,20,8.4,98.4
8.9,11,13,2021,5,10,8.4,98.4
9.2,11,13,2021,5,0,8.4,98.4
9.2,11,13,2021,4,50,8.4,98.4
8.8,11,13,2021,4,40,8.4,98.4
9.3,11,13,2021,4,30,8.4,98.4
9.2,11,13,2021,4,20,8.4,98.4
9.2,11,13,2021,4,10,8.4,98.4
9.0,11,13,2021,4,0,8.4,98.4
8.5,11,13,2021,3,50,8.4,98.4
9.0,11,13,2021,3,40,8.4,98.4
9.5,11,13,2021,3,30,8.4,98.4
9.8,11,13,2021,3,20,8.4,98.4
9.8,11,13,2021,3,10,8.4,98.4
10.1,11,13,2021,3,0,8.4,98.4
10.0,11,13,2021,2,50,8.4,98.4
10.1,11,13,2021,2,40,8.4,98.4
10.2,11,13,2021,2,30,8.4,98.4
10.1,11,13,2021,2,20,8.4,98.4
10.0,11,13,2021,2,10,8.4,98.4
10.1,11,13,2021,2,0,8.4,98.4
10.0,11,13,2021,1,50,8.4,98.4
9.5,11,13,2021,1,40,8.4,98.4
10.0,11,13,2021,1,30,8.4,98.4
10.1,11,13,2021,1,20,8.4,98.4
10.4,11,13,2021,1,10,8.4,98.4
10.5,11,13,2021,1,0,8.4,98.4
10.6,11,13,2021,0,50,8.4,98.4
10.7,11,13,2021,0,40,8.4,98.4
10.7,11,13,2021,0,30,8.4,98.4
10.7,11,13,2021,0,20,8.4,98.4
10.8,11,13,2021,0,10,8.4,98.4
10.8,11,13,2021,0,0,8.4,98.4
10.8,11,12,2021,23,50,8.4,93.3
10.8,11,12,2021,23,40,8.4,93.3
10.9,11,12,2021,23,30,8.4,93.3
10.9,11,12,2021,23,20,8.4,93.3
11.0,11,12,2021,23,10,8.4,93.3
11.7,11,12,2021,23,0,8.4,93.3
11.7,11,12,2021,22,50,8.4,93.3
11.9,11,12,2021,22,40,8.4,93.3
11.9,11,12,2021,22,30,8.4,93.3
11.7,11,12,2021,22,20,8.4,93.3
11.8,11,12,2021,22,10,8.4,93.3
11.8,11,12,2021,22,0,8.4,93.3
11.9,11,12,2021,21,50,8.4,93.3
12.0,11,12,2021,21,40,8.4,93.3
12.1,11,12,2021,21,30,8.4,93.3
12.1,11,12,2021,21,20,8.4,93.3
12.1,11,12,2021,21,10,8.4,93.3
12.1,11,12,2021,21,0,8.4,93.3
12.2,11,12,2021,20,50,8.4,93.3
12.2,11,12,2021,20,40,8.4,93.3
12.4,11,12,2021,20,30,8.4,93.3
12.5,11,12,2021,20,20,8.4,93.3
12.5,11,12,2021,20,10,8.4,93.3
12.6,11,12,2021,20,0,8.4,93.3
12.8,11,12,2021,19,50,8.4,93.3
12.8,11,12,2021,19,40,8.4,93.3
12.9,11,12,2021,19,30,8.4,93.3
13.0,11,12,2021,19,20,8.4,93.3
13.3,11,12,2021,19,10,8.4,93.3
13.4,11,12,2021,19,0,8.4,93.3
13.7,11,12,2021,18,50,8.4,93.3
13.7,11,12,2021,18,40,8.4,93.3
14.0,11,12,2021,18,30,8.4,93.3
14.4,11,12,2021,18,20,8.4,93.3
14.7,11,12,2021,18,10,8.4,93.3
15.2,11,12,2021,18,0,8.4,93.3
15.1,11,12,2021,17,50,8.4,93.3
15.1,11,12,2021,17,40,8.4,93.3
15.9,11,12,2021,17,30,8.4,93.3
16.7,11,12,2021,17,20,8.4,93.3
17.0,11,12,2021,17,10,8.4,93.3
17.1,11,12,2021,17,0,8.4,93.3
17.6,11,12,2021,16,50,8.4,93.3
18.3,11,12,2021,16,40,8.4,93.3
19.2,11,12,2021,16,30,8.4,93.3
17.1,11,12,2021,16,20,8.4,93.3
17.4,11,12,2021,16,10,8.4,93.3
17.6,11,12,2021,16,0,8.4,93.3
19.4,11,12,2021,15,50,8.4,93.3
20.0,11,12,2021,15,40,8.4,93.3
20.8,11,12,2021,15,30,8.4,93.3
21.1,11,12,2021,15,20,8.4,93.3
20.9,11,12,2021,15,10,8.4,93.3
19.4,11,12,2021,15,0,8.4,93.3
18.6,11,12,2021,14,50,8.4,93.3
20.8,11,12,2021,14,40,8.4,93.3
19.3,11,12,2021,14,30,8.4,93.3
19.2,11,12,2021,14,20,8.4,93.3
19.3,11,12,2021,14,10,8.4,93.3
19.9,11,12,2021,14,0,8.4,93.3
18.4,11,12,2021,13,50,8.4,93.3
17.6,11,12,2021,13,40,8.4,93.3
17.2,11,12,2021,13,30,8.4,93.3
16.5,11,12,2021,13,20,8.4,93.3
16.5,11,12,2021,13,10,8.4,93.3
17.1,11,12,2021,13,0,8.4,93.3
16.6,11,12,2021,12,50,8.4,93.3
19.8,11,12,2021,12,40,8.4,93.3
18.7,11,12,2021,12,30,8.4,93.3
16.8,11,12,2021,12,20,8.4,93.3
16.3,11,12,2021,12,10,8.4,93.3
16.4,11,12,2021,12,0,8.4,93.3
16.0,11,12,2021,11,50,8.4,93.3
15.1,11,12,2021,11,40,8.4,93.3
14.7,11,12,2021,11,30,8.4,93.3
14.7,11,12,2021,11,20,8.4,93.3
16.4,11,12,2021,11,10,8.4,93.3
18.1,11,12,2021,11,0,8.4,93.3
16.0,11,12,2021,10,50,8.4,93.3
14.6,11,12,2021,10,40,8.4,93.3
14.2,11,12,2021,10,30,8.4,93.3
13.0,11,12,2021,10,20,8.4,93.3
13.2,11,12,2021,10,10,8.4,93.3
13.1,11,12,2021,10,0,8.4,93.3
13.1,11,12,2021,9,50,8.4,93.3
13.0,11,12,2021,9,40,8.4,93.3
12.9,11,12,2021,9,30,8.4,93.3
13.0,11,12,2021,9,20,8.4,93.3
13.1,11,12,2021,9,10,8.4,93.3
13.2,11,12,2021,9,0,8.4,93.3
13.0,11,12,2021,8,50,8.4,93.3
12.7,11,12,2021,8,40,8.4,93.3
12.7,11,12,2021,8,30,8.4,93.3
12.7,11,12,2021,8,20,8.4,93.3
12.7,11,12,2021,8,10,8.4,93.3
13.0,11,12,2021,8,0,8.4,93.3
12.9,11,12,2021,7,50,8.4,93.3
12.9,11,12,2021,7,40,8.4,93.3
12.8,11,12,2021,7,30,8.4,93.3
12.7,11,12,2021,7,20,8.4,93.3
12.3,11,12,2021,7,10,8.4,93.3
12.2,11,12,2021,7,0,8.4,93.3
12.3,11,12,2021,6,50,8.4,93.3
12.2,11,12,2021,6,40,8.4,93.3
12.2,11,12,2021,6,30,8.4,93.3
12.2,11,12,2021,6,20,8.4,93.3
12.2,11,12,2021,6,10,8.4,93.3
12.1,11,12,2021,6,0,8.4,93.3
12.3,11,12,2021,5,50,8.4,93.3
12.3,11,12,2021,5,40,8.4,93.3
12.2,11,12,2021,5,30,8.4,93.3
12.2,11,12,2021,5,20,8.4,93.3
12.3,11,12,2021,5,10,8.4,93.3
12.2,11,12,2021,5,0,8.4,93.3
12.0,11,12,2021,4,50,8.4,93.3
12.1,11,12,2021,4,40,8.4,93.3
11.9,11,12,2021,4,30,8.4,93.3
11.7,11,12,2021,4,20,8.4,93.3
11.4,11,12,2021,4,10,8.4,93.3
10.7,11,12,2021,4,0,8.4,93.3
10.7,11,12,2021,3,50,8.4,93.3
11.0,11,12,2021,3,40,8.4,93.3
11.4,11,12,2021,3,30,8.4,93.3
11.6,11,12,2021,3,20,8.4,93.3
11.8,11,12,2021,3,10,8.4,93.3
11.8,11,12,2021,3,0,8.4,93.3
11.9,11,12,2021,2,50,8.4,93.3
12.1,11,12,2021,2,40,8.4,93.3
12.0,11,12,2021,2,30,8.4,93.3
11.9,11,12,2021,2,20,8.4,93.3
11.8,11,12,2021,2,10,8.4,93.3
11.5,11,12,2021,2,0,8.4,93.3
11.9,11,12,2021,1,50,8.4,93.3
11.9,11,12,2021,1,40,8.4,93.3
11.8,11,12,2021,1,30,8.4,93.3
11.8,11,12,2021,1,20,8.4,93.3
11.7,11,12,2021,1,10,8.4,93.3
11.6,11,12,2021,1,0,8.4,93.3
11.3,11,12,2021,0,50,8.4,93.3
10.7,11,12,2021,0,40,8.4,93.3
9.9,11,12,2021,0,30,8.4,93.3
9.7,11,12,2021,0,20,8.4,93.3
9.9,11,12,2021,0,10,8.4,93.3
10.2,11,12,2021,0,0,8.4,93.3
10.4,11,11,2021,23,50,11.9,91.4
11.1,11,11,2021,23,40,11.9,91.4
12.0,11,11,2021,23,30,11.9,91.4
11.9,11,11,2021,23,20,11.9,91.4
11.9,11,11,2021,23,10,11.9,91.4
12.4,11,11,2021,23,0,11.9,91.4
12.4,11,11,2021,22,50,11.9,91.4
12.4,11,11,2021,22,40,11.9,91.4
12.1,11,11,2021,22,30,11.9,91.4
11.7,11,11,2021,22,20,11.9,91.4
11.1,11,11,2021,22,10,11.9,91.4
10.7,11,11,2021,22,0,11.9,91.4
10.6,11,11,2021,21,50,11.9,91.4
10.6,11,11,2021,21,40,11.9,91.4
11.3,11,11,2021,21,30,11.9,91.4
11.6,11,11,2021,21,20,11.9,91.4
11.8,11,11,2021,21,10,11.9,91.4
11.7,11,11,2021,21,0,11.9,91.4
12.2,11,11,2021,20,50,11.9,91.4
12.2,11,11,2021,20,40,11.9,91.4
12.2,11,11,2021,20,30,11.9,91.4
11.9,11,11,2021,20,20,11.9,91.4
11.8,11,11,2021,20,10,11.9,91.4
12.7,11,11,2021,20,0,11.9,91.4
13.1,11,11,2021,19,50,11.9,91.4
13.3,11,11,2021,19,40,11.9,91.4
13.8,11,11,2021,19,30,11.9,91.4
14.2,11,11,2021,19,20,11.9,91.4
14.7,11,11,2021,19,10,11.9,91.4
15.2,11,11,2021,19,0,11.9,91.4
16.2,11,11,2021,18,50,11.9,91.4
16.2,11,11,2021,18,40,11.9,91.4
17.2,11,11,2021,18,30,11.9,91.4
18.8,11,11,2021,18,20,11.9,91.4
20.5,11,11,2021,18,10,11.9,91.4
20.8,11,11,2021,18,0,11.9,91.4
20.2,11,11,2021,17,50,11.9,91.4
21.5,11,11,2021,17,40,11.9,91.4
21.3,11,11,2021,17,30,11.9,91.4
20.1,11,11,2021,17,20,11.9,91.4
21.5,11,11,2021,17,10,11.9,91.4
24.2,11,11,2021,17,0,11.9,91.4
25.7,11,11,2021,16,50,11.9,91.4
22.9,11,11,2021,16,40,11.9,91.4
24.7,11,11,2021,16,30,11.9,91.4
23.7,11,11,2021,16,20,11.9,91.4
26.3,11,11,2021,16,10,11.9,91.4
25.4,11,11,2021,16,0,11.9,91.4
27.8,11,11,2021,15,50,11.9,91.4
26.6,11,11,2021,15,40,11.9,91.4
26.7,11,11,2021,15,30,11.9,91.4
25.9,11,11,2021,15,20,11.9,91.4
27.2,11,11,2021,15,10,11.9,91.4
25.9,11,11,2021,15,0,11.9,91.4
25.9,11,11,2021,14,50,11.9,91.4
24.8,11,11,2021,14,40,11.9,91.4
23.6,11,11,2021,14,30,11.9,91.4
21.9,11,11,2021,14,20,11.9,91.4
21.4,11,11,2021,14,10,11.9,91.4
21.6,11,11,2021,14,0,11.9,91.4
22.3,11,11,2021,13,50,11.9,91.4
22.8,11,11,2021,13,40,11.9,91.4
21.9,11,11,2021,13,30,11.9,91.4
22.4,11,11,2021,13,20,11.9,91.4
23.6,11,11,2021,13,10,11.9,91.4
22.2,11,11,2021,13,0,11.9,91.4
20.9,11,11,2021,12,50,11.9,91.4
20.3,11,11,2021,12,40,11.9,91.4
23.8,11,11,2021,12,30,11.9,91.4
22.2,11,11,2021,12,20,11.9,91.4
21.5,11,11,2021,12,10,11.9,91.4
21.1,11,11,2021,12,0,11.9,91.4
20.3,11,11,2021,11,50,11.9,91.4
19.9,11,11,2021,11,40,11.9,91.4
18.8,11,11,2021,11,30,11.9,91.4
19.0,11,11,2021,11,20,11.9,91.4
18.8,11,11,2021,11,10,11.9,91.4
18.1,11,11,2021,11,0,11.9,91.4
18.3,11,11,2021,10,50,11.9,91.4
16.4,11,11,2021,10,40,11.9,91.4
16.0,11,11,2021,10,30,11.9,91.4
16.8,11,11,2021,10,20,11.9,91.4
16.2,11,11,2021,10,10,11.9,91.4
16.4,11,11,2021,10,0,11.9,91.4
17.4,11,11,2021,9,50,11.9,91.4
16.7,11,11,2021,9,40,11.9,91.4
16.2,11,11,2021,9,30,11.9,91.4
17.4,11,11,2021,9,20,11.9,91.4
16.1,11,11,2021,9,10,11.9,91.4
15.2,11,11,2021,9,0,11.9,91.4
13.8,11,11,2021,8,50,11.9,91.4
14.0,11,11,2021,8,40,11.9,91.4
13.1,11,11,2021,8,30,11.9,91.4
12.3,11,11,2021,8,20,11.9,91.4
13.0,11,11,2021,8,10,11.9,91.4
12.3,11,11,2021,8,0,11.9,91.4
12.4,11,11,2021,7,50,11.9,91.4
11.6,11,11,2021,7,40,11.9,91.4
11.1,11,11,2021,7,30,11.9,91.4
